title_link,titles,posted_date,hacking_type,hacking_sub_type
https://thehackernews.com/2023/07/virustotal-data-leak-exposes-some.html,  VirusTotal Data Leak Exposes Some Registered Customers' Details ,18-07-2023, Privacy ,Malware
https://thehackernews.com/2023/07/go-beyond-headlines-for-deeper-dives.html,  Go Beyond the Headlines for Deeper Dives into the Cybercriminal Underground ,18-07-2023, Cybersecurity ,Cyber Attacks
https://thehackernews.com/2023/07/fin8-group-using-modified-sardonic.html,  FIN8 Group Using Modified Sardonic Backdoor for BlackCat Ransomware Attacks ,18-07-2023, Ransomware ,Cyber Threat
https://thehackernews.com/2023/07/owner-of-breachforums-pleads-guilty-to.html,  Owner of BreachForums Pleads Guilty to Cybercrime and Child Pornography Charges ,18-07-2023, Cybercrime ,Data Breach
https://thehackernews.com/2023/07/cybercriminals-exploiting-woocommerce.html,  Cybercriminals Exploiting WooCommerce Payments Plugin Flaw to Hijack Websites ,18-07-2023, Server Security ,Vulnerability
https://thehackernews.com/2023/07/jumpcloud-blames-sophisticated-nation.html,  JumpCloud Blames 'Sophisticated Nation-State' Actor for Security Breach ,18-07-2023, Data Security ,Cyber Attack
https://thehackernews.com/2023/07/hackers-exploit-webapk-to-deceive.html,  Hackers Exploit WebAPK to Deceive Android Users into Installing Malicious Apps ,17-07-2023, Mobile Security ,Malware
https://thehackernews.com/2023/07/malicious-usb-drives-targetinging.html,  Malicious USB Drives Targeting Global Targets with SOGU and SNOWYDRIVE Malware ,17-07-2023, Endpoint Security ,Cyber Attack
https://thehackernews.com/2023/07/cybercriminals-exploit-microsoft-word.html,  Cybercriminals Exploit Microsoft Word Vulnerabilities to Deploy LokiBot Malware ,17-07-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/07/cert-ua-uncovers-gamaredons-rapid-data.html,  CERT-UA Uncovers Gamaredon's Rapid Data Exfiltration Tactics Following Initial Compromise ,17-07-2023, Cyber Attack ,Data Safety
https://thehackernews.com/2023/07/wormgpt-new-ai-tool-allows.html,  WormGPT: New AI Tool Allows Cybercriminals to Launch Sophisticated Cyber Attacks ,15-07-2023, Artificial Intelligence ,Cyber Crime
https://thehackernews.com/2023/07/microsoft-bug-allowed-hackers-to-breach.html,  Microsoft Bug Allowed Hackers to Breach Over Two Dozen Organizations via Forged Azure AD Tokens ,15-07-2023, Cyber Attack ,Enterprise Security
https://thehackernews.com/2023/07/critical-security-flaws-uncovered-in.html,  Critical Security Flaws Uncovered in Honeywell Experion DCS and QuickBlox Services ,14-07-2023, Vulnerability,Cyber Threat
https://thehackernews.com/2023/07/defend-against-insider-threats-join.html,  Defend Against Insider Threats: Join this Webinar on SaaS Security Posture Management  ,14-07-2023, SaaS Security ,Cybersecurity
https://thehackernews.com/2023/07/aios-wordpress-plugin-faces-backlash.html,  AIOS WordPress Plugin Faces Backlash for Storing User Passwords in Plaintext ,14-07-2023, Password Security ,WordPress
https://thehackernews.com/2023/07/teamtnts-cloud-credential-stealing.html,  TeamTNT's Cloud Credential Stealing Campaign Now Targets Azure and Google Cloud ,14-07-2023, Cyber Threat ,Cloud Security
https://thehackernews.com/2023/07/new-soho-router-botnet-avrecon-spreads.html,"  New SOHO Router Botnet AVrecon Spreads to 70,000 Devices Across 20 Countries ",14-07-2023, Network Security ,Malware
https://thehackernews.com/2023/07/zimbra-warns-of-critical-zero-day-flaw.html,  Zimbra Warns of Critical Zero-Day Flaw in Email Software Amid Active Exploitation ,14-07-2023, Email Security ,Vulnerability
https://thehackernews.com/2023/07/teamtnts-silentbob-botnet-infecting-196.html,  TeamTNT's Silentbob Botnet Infecting 196 Hosts in Cloud Attack Campaign ,13-07-2023, Cloud Security ,Cryptocurrency
https://thehackernews.com/2023/07/blog-post.html,  Fake PoC for Linux Kernel Vulnerability on GitHub Exposes Researchers to Malware ,13-07-2023, Linux ,Vulnerability
https://thehackernews.com/2023/07/rockwell-automation-controllogix-bugs.html,  Rockwell Automation ControlLogix Bugs Expose Industrial Systems to Remote Attacks ,13-07-2023, OT,"ICS, SCADA Cybersecurity"
https://thehackernews.com/2023/07/us-government-agencies-emails.html,  U.S. Government Agencies' Emails Compromised in China-Backed Cyber Attack ,13-07-2023, Cyber Espionage ,Email Security
https://thehackernews.com/2023/07/new-vulnerabilities-disclosed-in.html,  New Vulnerabilities Disclosed in SonicWall and Fortinet Network Security Products ,13-07-2023, Network Security ,Vulnerability
https://thehackernews.com/2023/07/ransomware-extortion-skyrockets-in-2023.html,"  Ransomware Extortion Skyrockets in 2023, Reaching $449.1 Million and Counting ",12-07-2023, Ransomware ,Cyber Threat
https://thehackernews.com/2023/07/the-risks-and-preventions-of-ai-in.html,  The Risks and Preventions of AI in Business: Safeguarding Against Potential Pitfalls ,12-07-2023, DNS Filtering ,Network Security
https://thehackernews.com/2023/07/microsoft-thwarts-chinese-cyber-attack.html,  Microsoft Thwarts Chinese Cyber Attack Targeting Western European Governments ,12-07-2023, Threat Intel ,Cyber Espionage
https://thehackernews.com/2023/07/chinese-hackers-deploy-microsoft-signed.html,  Chinese Hackers Deploy Microsoft-Signed Rootkit to Target Gaming Sector ,12-07-2023, Cyber Threat ,Gaming
https://thehackernews.com/2023/07/python-based-pyloose-fileless-attack.html,  Python-Based PyLoose Fileless Attack Targets Cloud Workloads for Cryptocurrency Mining ,12-07-2023, Cloud Security ,Cryptocurrency
https://thehackernews.com/2023/07/microsoft-releases-patches-for-130.html,"  Microsoft Releases Patches for 132 Vulnerabilities, Including 6 Under Active Attack ",12-07-2023, Vulnerability ,Software Security
https://thehackernews.com/2023/07/hackers-exploit-windows-policy-loophole.html,  Hackers Exploit Windows Policy Loophole to Forge Kernel-Mode Driver Signatures ,11-07-2023, Cyber Threat ,Endpoint Security
https://thehackernews.com/2023/07/scarleteel-cryptojacking-campaign.html,  SCARLETEEL Cryptojacking Campaign Exploiting AWS Fargate in Ongoing Campaign ,11-07-2023, Cryptocurrency ,Cloud Security
https://thehackernews.com/2023/07/beware-of-big-head-ransomware-spreading.html,  Beware of Big Head Ransomware: Spreading Through Fake Windows Updates ,11-07-2023, Ransomware ,Windows Security
https://thehackernews.com/2023/07/apple-issues-urgent-patch-for-zero-day.html,"  Apple Issues Urgent Patch for Zero-Day Flaw Targeting iOS, iPadOS, macOS, and Safari ",11-07-2023, Zero-Day ,Endpoint Security
https://thehackernews.com/2023/07/new-toitoin-banking-trojan-targeting.html,  New TOITOIN Banking Trojan Targeting Latin American Businesses ,10-07-2023, Enterprise Security ,Malware
https://thehackernews.com/2023/07/romcom-rat-targeting-nato-and-ukraine.html,  RomCom RAT Targeting NATO and Ukraine Support Groups ,10-07-2023, Cyber Threat ,Malware
https://thehackernews.com/2023/07/two-spyware-apps-on-google-play-with-15.html,  Two Spyware Apps on Google Play with 1.5 Million Users Sending Data to China ,08-07-2023, Mobile Security ,Spyware
https://thehackernews.com/2023/07/vishing-goes-high-tech-new-letscall.html,  Vishing Goes High-Tech: New 'Letscall' Malware Employs Voice Traffic Routing ,07-07-2023, Mobile Security ,Malware
https://thehackernews.com/2023/07/another-critical-unauthenticated-sqli.html,  Another Critical Unauthenticated SQLi Flaw Discovered in MOVEit Transfer Software ,07-07-2023, Vulnerability ,Cyber Threat
https://thehackernews.com/2023/07/mastodon-social-network-patches.html,  Mastodon Social Network Patches Critical Flaws Allowing Server Takeover ,07-07-2023, Vulnerability ,Social Media
https://thehackernews.com/2023/07/close-security-gaps-with-continuous.html,  Close Security Gaps with Continuous Threat Exposure Management ,07-07-2023, DevSecOps ,Threat Management
https://thehackernews.com/2023/07/blackbyte-20-ransomware-infiltrate.html,"  BlackByte 2.0 Ransomware: Infiltrate, Encrypt, and Extort in Just 5 Days ",07-07-2023, Endpoint Security ,Ransomware
https://thehackernews.com/2023/07/jumpcloud-resets-api-keys-amid-ongoing.html,  JumpCloud Resets API Keys Amid Ongoing Cybersecurity Incident ,07-07-2023, Security Incident ,API Security
https://thehackernews.com/2023/07/cybersecurity-agencies-sound-alarm-on.html,  Cybersecurity Agencies Sound Alarm on Rising TrueBot Malware Attacks ,07-07-2023, Cyber Attack ,Malware
https://thehackernews.com/2023/07/iranian-hackers-sophisticated-malware.html,  Iranian Hackers' Sophisticated Malware Targets Windows and macOS Users ,06-07-2023, Endpoint Security ,Malware
https://thehackernews.com/2023/07/researchers-uncover-new-linux-kernel.html,  Researchers Uncover New Linux Kernel 'StackRot' Privilege Escalation Vulnerability ,06-07-2023, Linux ,Endpoint Security
https://thehackernews.com/2023/07/how-pen-testing-can-soften-blow-on.html,  How Pen Testing can Soften the Blow on Rising Costs of Cyber Insurance ,06-07-2023, Penetration Testing ,VAPT
https://thehackernews.com/2023/07/silentbob-campaign-cloud-native.html,  Silentbob Campaign: Cloud-Native Environments Under Attack ,06-07-2023, Cloud Security ,Server Hacking
https://thehackernews.com/2023/07/interpol-nabs-hacking-crew-opera1ers.html,  INTERPOL Nabs Hacking Crew OPERA1ER's Leader Behind $11 Million Cybercrime ,06-07-2023, Cyber Crime ,Hacking
https://thehackernews.com/2023/07/secrets-secrets-are-no-fun-secrets.html,"  Secrets, Secrets Are No Fun. Secrets, Secrets (Stored in Plain Text Files) Hurt Someone ",05-07-2023, AppSec ,Secret Management 
https://thehackernews.com/2023/07/nodejs-users-beware-manifest-confusion.html,  Node.js Users Beware: Manifest Confusion Attack Opens Door to Malware ,05-07-2023, Supply Chain ,Software Security
https://thehackernews.com/2023/07/instagrams-twitter-alternative-threads.html,  Instagram's Twitter Alternative 'Threads' Launch Halted in Europe Over Privacy Concerns ,05-07-2023, Privacy ,Social Media
https://thehackernews.com/2023/07/swedish-data-protection-authority-warns.html,  Swedish Data Protection Authority Warns Companies Against Google Analytics Use ,04-07-2023, Privacy ,Online Security
https://thehackernews.com/2023/07/ddosia-attack-tool-evolves-with.html,"  DDoSia Attack Tool Evolves with Encryption, Targeting Multiple Sectors ",04-07-2023, Malware ,Cyber Attack
https://thehackernews.com/2023/07/mexico-based-hacker-targets-global.html,  Mexico-Based Hacker Targets Global Banks with Android Malware ,04-07-2023, Cyber Crime ,Mobile Security
https://thehackernews.com/2023/07/alert-330000-fortigate-firewalls-still.html,"  Alert: 330,000 FortiGate Firewalls Still Unpatched to CVE-2023-27997 RCE Flaw ",04-07-2023, Network Security ,Exploit
https://thehackernews.com/2023/07/chinese-hackers-use-html-smuggling-to.html,  Chinese Hackers Use HTML Smuggling to Infiltrate European Ministries with PlugX ,03-07-2023, Malware Attack ,Cyberespionage
https://thehackernews.com/2023/07/cisa-flags-8-actively-exploited-flaws.html,  CISA Flags 8 Actively Exploited Flaws in Samsung and D-Link Devices ,03-07-2023, Mobile Security ,Network Security
https://thehackernews.com/2023/07/evasive-meduza-stealer-targets-19.html,  Evasive Meduza Stealer Targets 19 Password Managers and 76 Crypto Wallets ,03-07-2023, Malware ,Hacking
https://thehackernews.com/2023/07/unpatched-wordpress-plugin-flaw-could.html,  Hackers Exploiting Unpatched WordPress Plugin Flaw to Create Secret Admin Accounts ,01-07-2023, Website Security ,Cyber Threat
https://thehackernews.com/2023/07/beware-new-rustbucket-malware-variant.html,  Beware: New 'RustBucket' Malware Variant Targeting macOS Users ,01-07-2023, Endpoint Security ,Malware
https://thehackernews.com/2023/06/iranian-hackers-charming-kitten-utilize.html,  Iranian Hackers Using POWERSTAR Backdoor in Targeted Espionage Attacks ,30-06-2023, Cyber Espionage,Malware 
https://thehackernews.com/2023/06/3-reasons-saas-security-is-imperative.html,  3 Reasons SaaS Security is the Imperative First Step to Ensuring Secure AI Usage ,30-06-2023, SaaS Security ,"Artificial Intelligence,"
https://thehackernews.com/2023/06/whatsapp-upgrades-proxy-feature-against.html,  WhatsApp Upgrades Proxy Feature Against Internet Shutdowns ,30-06-2023, Privacy ,Tech
https://thehackernews.com/2023/06/cybercriminals-hijacking-vulnerable-ssh.html,  Cybercriminals Hijacking Vulnerable SSH Servers in New Proxyjacking Campaign ,30-06-2023, Server Security ,Cyber Threat
https://thehackernews.com/2023/06/mitre-unveils-top-25-most-dangerous.html,  MITRE Unveils Top 25 Most Dangerous Software Weaknesses of 2023: Are You at Risk? ,30-06-2023, Vulnerability ,Software Security
https://thehackernews.com/2023/06/fluhorse-flutter-based-android-malware.html,  Fluhorse: Flutter-Based Android Malware Targets Credit Cards and 2FA Codes ,29-06-2023, Mobile Security ,Malware
https://thehackernews.com/2023/06/north-korean-hacker-group-andariel.html,  North Korean Hacker Group Andariel Strikes with New EarlyRat Malware ,29-06-2023, Vulnerability ,Malware
https://thehackernews.com/2023/06/android-spy-app-letmespy-suffers-major.html,"  Android Spy App LetMeSpy Suffers Major Data Breach, Exposing Users' Personal Data ",29-06-2023, Mobile Security ,Privacy
https://thehackernews.com/2023/06/critical-security-flaw-in-social-login.html,  Critical Security Flaw in Social Login Plugin for WordPress Exposes Users' Accounts ,29-06-2023, Website Security ,Vulnerability
https://thehackernews.com/2023/06/newly-uncovered-thirdeye-windows-based.html,  Newly Uncovered ThirdEye Windows-Based Malware Steals Sensitive Data ,29-06-2023, Cyber Threat ,Hacking
https://thehackernews.com/2023/06/alert-new-electromagnetic-attacks-on.html,  Alert: New Electromagnetic Attacks on Drones Could Let Attackers Take Control ,28-06-2023, Firmware Security ,Tech
https://thehackernews.com/2023/06/cryptoslabs-scam-ring-targets-french.html,"  CryptosLabs Scam Ring Targets French-Speaking Investors, Rakes in €480 Million ",28-06-2023, Cyber Crime ,Cryptocurrency
https://thehackernews.com/2023/06/8base-ransomware-spikes-in-activity.html,"  8Base Ransomware Spikes in Activity, Threatens U.S. and Brazilian Businesses ",28-06-2023, Ransomware ,Cyber Threat
https://thehackernews.com/2023/06/critical-sql-injection-flaws-expose.html,  Critical SQL Injection Flaws Expose Gentoo Soko to Remote Code Execution ,28-06-2023, Endpoint Security ,RCE
https://thehackernews.com/2023/06/new-mockingjay-process-injection.html,  New Mockingjay Process Injection Technique Could Let Malware Evade Detection ,27-06-2023, Malware ,Cyber Threat
https://thehackernews.com/2023/06/new-ongoing-campaign-targets-npm.html,  New Ongoing Campaign Targets npm Ecosystem with Unique Execution Chain ,27-06-2023, Supply Chain ,Software Security
https://thehackernews.com/2023/06/anatsa-banking-trojan-targeting-users.html,"  Anatsa Banking Trojan Targeting Users in US, UK, Germany, Austria, and Switzerland ",27-06-2023, Mobile Security ,Malware
https://thehackernews.com/2023/06/new-fortinets-fortinac-vulnerability.html,  New Fortinet's FortiNAC Vulnerability Exposes Networks to Code Execution Attacks ,27-06-2023, Vulnerability ,Exploit
https://thehackernews.com/2023/06/researchers-find-way-to-recover.html,  Researchers Find Way to Recover Cryptographic Keys by Analyzing LED Flickers ,26-06-2023, Cryptography ,Cybersecurity
https://thehackernews.com/2023/06/japanese-cryptocurrency-exchange-falls.html,  Japanese Cryptocurrency Exchange Falls Victim to JokerSpy macOS Backdoor Attack ,26-06-2023, Cryptocurrency ,Endpoint Security
