title_link,titles,posted_date,hacking_type,text_loc
https://thehackernews.com/2023/08/nyc-couple-pleads-guilty-to-money.html,  NYC Couple Pleads Guilty to Money Laundering in $3.6 Billion Bitfinex Hack ," Aug 04, 2023", Cryptocurrency / Cyber Crime," A married couple from New York City has pleaded guilty to money laundering charges in connection with the 2016 hack of cryptocurrency stock exchange Bitfinex, resulting in the theft of about 120,000 bitcoin."
https://thehackernews.com/2023/08/webinar-making-pam-great-again-solving.html,  Webinar - Making PAM Great Again: Solving the Top 5 Identity Team PAM Challenges ," Aug 04, 2023",,
https://thehackernews.com/2023/08/malicious-npm-packages-found.html,   Malicious npm Packages Found Exfiltrating Sensitive Data from Developers ," Aug 04, 2023", Software Security / Malware, Cybersecurity researchers have discovered a new bunch of malicious packages on the npm package registry that are designed to exfiltrate sensitive developer information.
https://thehackernews.com/2023/08/major-cybersecurity-agencies.html,  Major Cybersecurity Agencies Collaborate to Unveil 2022's Most Exploited Vulnerabilities ," Aug 04, 2023", Software Security / Cyber Theat, A four-year-old critical security flaw impacting Fortinet FortiOS SSL has emerged as one of the most routinely and frequently exploited vulnerabilities in 2022.
https://thehackernews.com/2023/08/malicious-apps-use-sneaky-versioning.html,  Malicious Apps Use Sneaky Versioning Technique to Bypass Google Play Store Scanners ," Aug 03, 2023", Mobile Security / Malware, Threat actors are leveraging a technique called versioning to evade Google Play Store's malware detections and target Android users.
https://thehackernews.com/2023/07/rfp-template-for-browser-security.html,  RFP Template for Browser Security ," Aug 03, 2023", Browser Security / Data Security," Increasing cyber threats and attacks have made protecting organizational data a paramount concern for businesses of all sizes. A group of experts have recognized the pressing need for comprehensive browser security solutions and collaborated to develop ""The Definitive   Browser Security RFP Template . "" This resource helps streamline the process of evaluating and procuring browser security platforms. It provides organizations with a standardized approach to enhance their security posture by protecting the key employee workspace - the browser."
https://thehackernews.uk/state-of-ai-cloud-2024,,,,
https://thehackernews.com/2023/08/new-version-of-rilide-data-theft.html,  New Version of Rilide Data Theft Malware Adapts to Chrome Extension Manifest V3 ," Aug 03, 2023", Browser Security / Malware, Cybersecurity researchers have discovered a new version of malware called  Rilide  that targets Chromium-based web browsers to steal sensitive data and steal cryptocurrency.
https://thehackernews.com/2024/02/hands-on-review-myrror-security-code.html,  Hands-on Review: Myrror Security Code-Aware and Attack-Aware SCA ," Feb 09, 2024", Static Code Analysis, 
https://thehackernews.com/2023/08/hundreds-of-citrix-netscaler-adc-and.html,  Hundreds of Citrix NetScaler ADC and Gateway Servers Hacked in Major Cyber Attack ," Aug 03, 2023", Vulnerability / Cyber Threat," Hundreds of Citrix NetScaler ADC and Gateway servers have been breached by malicious actors to deploy web shells, according to the Shadowserver Foundation."
https://thehackernews.com/2023/08/a-penetration-testing-buyers-guide-for.html,  A Penetration Testing Buyer's Guide for IT Security Teams ," Aug 03, 2023", Penetration Testing / Cybersecurity," The frequency and complexity of cyber threats are constantly evolving. At the same time, organizations are now collecting sensitive data that, if compromised, could result in severe financial and reputational damage.  According to Cybersecurity Ventures , the cost of cybercrime is predicted to hit $8 trillion in 2023 and will grow to $10.5 trillion by 2025."
https://thehackernews.com/2023/08/microsoft-flags-growing-cybersecurity.html,  Microsoft Flags Growing Cybersecurity Concerns for Major Sporting Events ," Aug 03, 2023", Cyber Threat / Network Security," Microsoft is warning of the threat malicious cyber actors pose to stadium operations, noting that the cyber risk surface of live sporting events is ""rapidly expanding."""
https://thehackernews.com/2023/08/mysterious-team-bangladesh-targeting.html,"   ""Mysterious Team Bangladesh"" Targeting India with DDoS Attacks and Data Breaches "," Aug 03, 2023", Cyber Attack / Data Safety, A hacktivist group known as  Mysterious Team Bangladesh  has been linked to over 750 distributed denial-of-service (DDoS) attacks and 78 website defacements since June 2022.
https://thehackernews.com/2023/08/microsoft-exposes-russian-hackers.html,  Microsoft Exposes Russian Hackers' Sneaky Phishing Tactics via Microsoft Teams Chats ," Aug 03, 2023", Cyber Attack / Phishing, Microsoft on Wednesday disclosed that it identified a set of highly targeted social engineering attacks mounted by a Russian nation-state threat actor using credential theft phishing lures sent as Microsoft Teams chats.
https://thehackernews.com/2023/08/researchers-discover-bypass-for.html,  Researchers Discover Bypass for Recently Patched Critical Ivanti EPMM Vulnerability ," Aug 03, 2023", Vulnerability / Software Security," Cybersecurity researchers have discovered a bypass for a recently fixed actively exploited vulnerability in some versions of Ivanti Endpoint Manager Mobile (EPMM), prompting Ivanti to urge users to update to the latest version of the software."
https://thehackernews.com/2023/08/russian-cyber-adversary-bluecharlie.html,  Russian Cyber Adversary BlueCharlie Alters Infrastructure in Response to Disclosures ," Aug 02, 2023", Cyber Threat / Hacking," A Russia-nexus adversary has been linked to 94 new domains starting March 2023, suggesting that the group is actively modifying its infrastructure in response to public disclosures about its activities."
https://thehackernews.com/2023/08/phishers-exploit-salesforces-email.html,  Phishers Exploit Salesforce's Email Services Zero-Day in Targeted Facebook Campaign ," Aug 02, 2023", Vulnerability / ," A sophisticated Facebook phishing campaign has been observed exploiting a zero-day flaw in Salesforce's email services, allowing threat actors to craft targeted phishing messages using the company's domain and infrastructure."
https://thehackernews.com/2023/08/industrial-control-systems.html,  Industrial Control Systems Vulnerabilities Soar: Over One-Third Unpatched in 2023 ," Aug 02, 2023", ICS/SCADA Security," About 34% of security vulnerabilities impacting industrial control systems (ICSs) that were reported in the first half of 2023 have no patch or remediation, registering a significant increase from 13% the previous year."
https://thehackernews.com/2024/02/hands-on-review-myrror-security-code.html,  Hands-on Review: Myrror Security Code-Aware and Attack-Aware SCA ," Feb 09, 2024", Static Code Analysis, 
https://thehackernews.uk/state-of-ai-cloud-2024,,,,
https://thehackernews.com/2023/08/top-industries-significantly-impacted.html,  Top Industries Significantly Impacted by Illicit Telegram Networks ," Aug 02, 2023", Cyber Crime / Telegram," In recent years the rise of illicit activities conducted within online messaging platforms has become a growing concern for countless industries. One of the most notable platforms that has been host to many malicious actors and nefarious activities has been Telegram. Thanks to its accessibility, popularity, and user anonymity, Telegram has attracted a large number of threat actors driven by criminal purposes. "
https://thehackernews.com/2023/08/researchers-uncover-aws-ssm-agent.html,  Researchers Uncover AWS SSM Agent Misuse as a Covert Remote Access Trojan ," Aug 02, 2023", Cloud Security / Cyber Threat, Cybersecurity researchers have discovered a new post-exploitation technique in Amazon Web Services (AWS) that allows the AWS Systems Manager Agent (SSM Agent) to be run as a remote access trojan on Windows and Linux environments
https://thehackernews.com/2023/08/iranian-company-cloudzy-accused-of.html,  Iranian Company Cloudzy Accused of Aiding Cybercriminals and Nation-State Hackers ," Aug 02, 2023", Ransoware / Cyber Crime," Services offered by an obscure Iranian company known as  Cloudzy  are being leveraged by multiple threat actors, including cybercrime groups and nation-state crews."
https://thehackernews.com/2023/08/norwegian-entities-targeted-in-ongoing.html,  Norwegian Entities Targeted in Ongoing Attacks Exploiting Ivanti EPMM Vulnerability ," Aug 02, 2023", Vulnerability / Cyber Attack," Advanced persistent threat (APT) actors exploited a recently disclosed critical flaw impacting Ivanti Endpoint Manager Mobile (EPMM) as a zero-day since at least April 2023 in attacks directed against Norwegian entities, including a government network."
https://thehackernews.com/2023/08/new-nodestealer-targeting-facebook.html,  New NodeStealer Variant Targeting Facebook Business Accounts and Crypto Wallets  ," Aug 01, 2023", Cryptocurrency / Malware, Cybersecurity researchers have unearthed a Python variant of a stealer malware  NodeStealer  that's equipped to fully take over Facebook business accounts as well as siphon cryptocurrency.
https://thehackernews.com/2023/08/european-bank-customers-targeted-in.html,  European Bank Customers Targeted in SpyNote Android Trojan Campaign ," Aug 01, 2023", Mobile Security / Malware, Various European customers of different banks are being targeted by an Android banking trojan called  SpyNote  as part of an aggressive campaign detected in June and July 2023.
https://thehackernews.com/2023/08/what-is-data-security-posture.html,  What is Data Security Posture Management (DSPM)? ," Aug 01, 2023", Data Security / DSPM, Data Security Posture Management is an approach to securing cloud data by ensuring that sensitive data always has the correct security posture - regardless of where it's been duplicated or moved to.
